bw_req,latency_req,priority,prb_usage,queue_len,hour_of_day,prb_allocated,expected_latency,sla_ok,type_emergency,type_industry,type_normal
0.496,200,1,40.9,20,15,6,326.66,0,False,False,True
4.984,10,3,43.7,5,1,30,12.97,0,True,False,False
0.575,200,1,45.4,20,17,5,336.3,0,False,False,True
0.536,200,1,83.6,44,10,5,379.77,0,False,False,True
0.477,200,1,78.1,2,21,7,335.93,0,False,False,True
1.801,50,2,89.2,24,18,17,80.33,0,False,True,False
0.529,200,1,85.2,14,22,7,343.33,0,False,False,True
2.472,50,2,76.1,33,21,17,87.46,0,False,True,False
0.562,200,1,63.0,31,12,5,359.58,0,False,False,True
2.581,50,2,58.5,30,22,15,78.82,0,False,True,False
0.563,200,1,43.1,16,12,7,325.16,0,False,False,True
0.565,200,1,81.1,15,19,6,352.55,0,False,False,True
5.664,10,3,75.2,32,5,30,11.11,0,True,False,False
0.551,200,1,78.8,24,19,6,352.62,0,False,False,True
0.472,200,1,77.8,15,21,5,351.01,0,False,False,True
0.559,200,1,90.2,30,18,5,370.45,0,False,False,True
0.503,200,1,78.3,3,13,7,336.48,0,False,False,True
0.471,200,1,91.3,38,13,5,380.76,0,False,False,True
0.524,200,1,57.7,32,8,5,349.47,0,False,False,True
0.535,200,1,62.1,37,15,5,360.57,0,False,False,True
0.61,200,1,91.7,32,4,5,379.0,0,False,False,True
2.317,50,2,90.2,42,17,15,89.61,0,False,True,False
0.469,200,1,67.0,16,22,6,342.7,0,False,False,True
0.517,200,1,72.8,4,3,8,330.89,0,False,False,True
0.513,200,1,74.4,33,19,6,359.16,0,False,False,True
0.444,200,1,45.7,22,9,5,338.41,0,False,False,True
0.42,200,1,47.7,39,23,5,357.33,0,False,False,True
0.561,200,1,72.2,35,3,5,361.79,0,False,False,True
1.64,50,2,67.3,5,8,18,77.48,0,False,True,False
0.523,200,1,41.6,13,19,7,316.42,0,False,False,True
4.412,10,3,49.9,25,23,32,16.21,0,True,False,False
2.004,50,2,78.7,8,13,15,76.84,0,False,True,False
2.284,50,2,44.9,45,7,15,82.56,0,False,True,False
1.78,50,2,56.3,33,19,15,79.66,0,False,True,False
0.584,200,1,40.4,10,14,8,313.25,0,False,False,True
2.319,50,2,89.9,32,10,17,90.18,0,False,True,False
0.427,200,1,89.2,29,9,5,367.2,0,False,False,True
2.203,50,2,71.8,37,3,15,88.18,0,False,True,False
1.894,50,2,83.5,21,20,15,80.63,0,False,True,False
1.728,50,2,65.1,15,12,15,83.35,0,False,True,False
5.599,10,3,49.9,46,14,31,17.09,0,True,False,False
0.457,200,1,96.3,9,1,6,352.93,0,False,False,True
0.438,200,1,87.6,28,18,5,367.94,0,False,False,True
0.465,200,1,83.0,10,17,5,351.07,0,False,False,True
0.445,200,1,85.4,28,13,5,366.11,0,False,False,True
1.692,50,2,92.2,29,16,16,88.2,0,False,True,False
0.415,200,1,71.9,41,4,6,364.35,0,False,False,True
0.408,200,1,68.9,3,17,5,332.54,0,False,False,True
0.477,200,1,52.4,35,22,5,358.58,0,False,False,True
6.327,10,3,72.5,15,23,32,18.16,0,True,False,False
2.348,50,2,78.0,6,13,17,80.2,0,False,True,False
1.967,50,2,71.1,30,7,16,81.88,0,False,True,False
1.628,50,2,47.8,35,22,17,81.86,0,False,True,False
0.609,200,1,61.3,29,7,5,351.53,0,False,False,True
0.438,200,1,75.4,29,4,7,356.07,0,False,False,True
0.469,200,1,95.6,1,6,5,342.48,0,False,False,True
0.606,200,1,73.4,3,21,7,326.48,0,False,False,True
0.45,200,1,81.8,30,22,7,358.03,0,False,False,True
0.43,200,1,75.8,23,3,7,351.41,0,False,False,True
0.6,200,1,42.1,14,18,5,325.35,0,False,False,True
4.732,10,3,49.9,5,6,30,9.94,1,True,False,False
2.35,50,2,55.7,27,6,16,79.45,0,False,True,False
5.397,10,3,43.3,45,13,32,17.2,0,True,False,False
0.44,200,1,73.8,29,5,5,360.59,0,False,False,True
0.549,200,1,56.4,23,3,5,344.41,0,False,False,True
2.596,50,2,50.2,46,14,16,83.3,0,False,True,False
0.528,200,1,48.4,23,15,5,337.45,0,False,False,True
6.136,10,3,96.9,46,21,30,19.39,0,True,False,False
0.55,200,1,45.7,44,12,6,355.15,0,False,False,True
2.018,50,2,57.1,3,2,17,78.29,0,False,True,False
2.058,50,2,69.8,49,14,15,87.9,0,False,True,False
0.437,200,1,65.6,49,20,5,372.4,0,False,False,True
2.078,50,2,70.6,30,0,15,82.82,0,False,True,False
2.477,50,2,70.1,6,5,16,73.19,0,False,True,False
2.254,50,2,88.5,26,18,15,85.61,0,False,True,False
0.595,200,1,59.4,43,20,5,369.43,0,False,False,True
0.506,200,1,43.5,33,0,5,351.26,0,False,False,True
2.127,50,2,71.6,20,11,15,81.83,0,False,True,False
0.451,200,1,83.0,34,13,5,374.25,0,False,False,True
0.641,200,1,44.1,10,8,6,326.0,0,False,False,True
2.384,50,2,77.6,10,17,16,83.92,0,False,True,False
0.494,200,1,46.1,1,2,9,301.27,0,False,False,True
2.486,50,2,55.5,15,9,15,81.34,0,False,True,False
2.196,50,2,72.7,26,7,16,82.93,0,False,True,False
0.642,200,1,96.8,10,8,5,355.58,0,False,False,True
1.988,50,2,74.9,38,5,17,88.82,0,False,True,False
0.453,200,1,64.3,2,22,8,319.16,0,False,False,True
0.51,200,1,69.6,27,19,5,355.78,0,False,False,True
2.417,50,2,70.4,28,21,15,84.4,0,False,True,False
0.416,200,1,70.2,38,14,6,360.3,0,False,False,True
2.356,50,2,55.1,41,18,17,84.85,0,False,True,False
0.544,200,1,50.8,13,3,8,321.6,0,False,False,True
0.511,200,1,46.9,15,23,5,334.57,0,False,False,True
0.486,200,1,96.9,48,20,7,385.63,0,False,False,True
0.415,200,1,53.5,30,2,8,345.93,0,False,False,True
6.364,10,3,46.5,29,13,31,15.3,0,True,False,False
0.58,200,1,49.2,21,3,6,333.45,0,False,False,True
0.63,200,1,49.8,23,21,6,342.09,0,False,False,True
0.486,200,1,91.8,2,14,7,334.83,0,False,False,True
0.627,200,1,69.5,14,2,5,342.04,0,False,False,True
0.635,200,1,79.5,4,3,8,331.52,0,False,False,True
2.172,50,2,75.1,3,19,17,75.08,0,False,True,False
1.61,50,2,79.3,48,2,15,90.7,0,False,True,False
0.649,200,1,81.9,32,20,5,371.03,0,False,False,True
0.445,200,1,94.7,46,18,6,392.59,0,False,False,True
0.546,200,1,89.4,43,6,6,382.13,0,False,False,True
0.401,200,1,42.3,34,22,5,348.68,0,False,False,True
1.86,50,2,67.1,39,16,15,80.86,0,False,True,False
2.274,50,2,70.6,18,0,16,79.37,0,False,True,False
0.56,200,1,94.4,8,7,7,351.26,0,False,False,True
1.775,50,2,87.6,38,9,17,91.29,0,False,True,False
0.502,200,1,96.9,22,18,6,367.19,0,False,False,True
0.496,200,1,54.0,21,8,5,338.78,0,False,False,True
0.449,200,1,95.5,26,20,5,373.53,0,False,False,True
4.219,10,3,61.7,8,20,30,13.8,0,True,False,False
0.621,200,1,93.8,36,14,5,377.48,0,False,False,True
0.573,200,1,54.4,7,11,6,321.34,0,False,False,True
0.521,200,1,80.0,48,13,5,379.49,0,False,False,True
2.358,50,2,74.0,23,13,16,78.55,0,False,True,False
0.427,200,1,91.7,2,8,8,332.57,0,False,False,True
0.482,200,1,66.3,4,17,6,332.02,0,False,False,True
2.366,50,2,61.4,42,0,15,88.36,0,False,True,False
6.367,10,3,41.8,14,2,30,14.02,0,True,False,False
5.305,10,3,58.9,36,9,30,19.14,0,True,False,False
0.437,200,1,79.5,15,8,5,348.82,0,False,False,True
0.443,200,1,89.4,24,22,6,359.66,0,False,False,True
0.567,200,1,50.4,30,1,5,345.37,0,False,False,True
2.31,50,2,78.6,23,12,15,87.02,0,False,True,False
1.666,50,2,94.3,1,5,15,76.14,0,False,True,False
0.582,200,1,93.8,23,15,5,371.03,0,False,False,True
0.604,200,1,57.1,17,5,5,334.78,0,False,False,True
0.518,200,1,70.2,6,19,7,332.65,0,False,False,True
1.899,50,2,83.2,49,20,17,89.48,0,False,True,False
0.627,200,1,43.3,42,12,5,355.8,0,False,False,True
0.509,200,1,62.1,24,23,7,345.03,0,False,False,True
0.538,200,1,94.8,14,5,5,354.5,0,False,False,True
0.447,200,1,68.7,29,21,5,362.07,0,False,False,True
0.639,200,1,94.7,43,10,5,385.97,0,False,False,True
0.499,200,1,86.8,1,15,7,340.24,0,False,False,True
1.753,50,2,82.3,17,22,17,81.06,0,False,True,False
2.156,50,2,87.0,26,14,15,86.46,0,False,True,False
0.61,200,1,48.5,13,19,5,326.77,0,False,False,True
0.611,200,1,76.0,10,5,5,342.73,0,False,False,True
1.913,50,2,77.9,2,14,15,79.77,0,False,True,False
4.597,10,3,46.8,10,8,31,11.91,0,True,False,False
4.694,10,3,72.5,42,11,30,13.23,0,True,False,False
0.412,200,1,64.6,2,8,7,325.01,0,False,False,True
2.532,50,2,53.5,29,3,15,83.24,0,False,True,False
2.538,50,2,70.2,46,13,15,86.64,0,False,True,False
1.939,50,2,64.9,48,15,15,85.09,0,False,True,False
2.108,50,2,58.0,23,10,15,77.19,0,False,True,False
4.664,10,3,45.4,38,17,31,9.73,1,True,False,False
0.504,200,1,51.1,34,3,6,351.51,0,False,False,True
4.467,10,3,71.0,46,17,30,12.06,0,True,False,False
0.505,200,1,88.5,11,9,5,353.51,0,False,False,True
2.021,50,2,88.7,13,19,17,83.83,0,False,True,False
0.601,200,1,81.0,13,23,5,351.57,0,False,False,True
0.511,200,1,93.9,3,22,5,342.46,0,False,False,True
0.563,200,1,92.0,16,9,7,354.4,0,False,False,True
0.562,200,1,78.6,49,15,6,381.57,0,False,False,True
2.527,50,2,93.1,36,20,17,89.13,0,False,True,False
2.347,50,2,46.6,1,23,20,66.72,0,False,True,False
0.52,200,1,90.6,48,15,5,387.66,0,False,False,True
0.568,200,1,92.9,36,9,5,379.95,0,False,False,True
0.461,200,1,77.1,40,21,7,366.87,0,False,False,True
0.527,200,1,89.2,45,12,7,385.23,0,False,False,True
0.477,200,1,54.1,9,5,5,332.06,0,False,False,True
0.646,200,1,87.0,13,18,5,349.68,0,False,False,True
5.077,10,3,68.6,30,1,32,18.9,0,True,False,False
0.614,200,1,45.8,15,19,8,327.45,0,False,False,True
0.618,200,1,56.9,27,4,7,342.2,0,False,False,True
1.972,50,2,58.1,13,23,17,78.72,0,False,True,False
0.401,200,1,75.8,29,3,5,357.16,0,False,False,True
2.219,50,2,66.1,15,8,15,76.08,0,False,True,False
0.603,200,1,93.6,49,1,5,394.24,0,False,False,True
4.199,10,3,68.2,17,12,31,17.79,0,True,False,False
0.575,200,1,77.4,2,1,5,340.32,0,False,False,True
0.581,200,1,71.4,17,17,5,342.41,0,False,False,True
2.588,50,2,77.6,4,3,15,75.93,0,False,True,False
0.486,200,1,77.0,39,5,6,368.75,0,False,False,True
0.638,200,1,76.3,36,4,5,365.69,0,False,False,True
0.629,200,1,66.2,5,8,7,325.34,0,False,False,True
1.885,50,2,81.6,4,17,17,80.32,0,False,True,False
1.743,50,2,51.7,46,9,15,88.91,0,False,True,False
1.876,50,2,64.0,46,0,17,83.83,0,False,True,False
0.595,200,1,88.8,9,12,5,352.08,0,False,False,True
0.452,200,1,61.5,32,7,7,354.58,0,False,False,True
0.514,200,1,85.6,44,6,6,377.9,0,False,False,True
0.523,200,1,75.3,18,6,5,346.8,0,False,False,True
0.648,200,1,56.0,35,4,5,358.44,0,False,False,True
0.48,200,1,59.8,18,1,6,342.31,0,False,False,True
4.587,10,3,65.2,46,10,32,20.25,0,True,False,False
0.497,200,1,62.1,1,20,5,329.52,0,False,False,True
2.172,50,2,51.0,46,7,15,85.94,0,False,True,False
0.423,200,1,84.5,44,13,5,379.57,0,False,False,True
0.509,200,1,88.8,37,17,5,377.23,0,False,False,True
0.578,200,1,61.4,12,5,5,339.49,0,False,False,True
6.318,10,3,80.1,41,7,30,11.26,0,True,False,False
1.721,50,2,93.0,34,21,16,84.44,0,False,True,False
2.455,50,2,51.1,20,20,15,78.79,0,False,True,False
2.067,50,2,92.9,26,3,15,91.03,0,False,True,False
6.356,10,3,78.2,39,3,30,18.86,0,True,False,False
0.471,200,1,71.2,12,12,5,341.26,0,False,False,True
0.498,200,1,57.3,39,4,5,359.63,0,False,False,True
2.4,50,2,87.6,6,17,15,84.51,0,False,True,False
2.262,50,2,90.5,37,15,15,92.04,0,False,True,False
0.425,200,1,59.8,17,17,5,337.54,0,False,False,True
0.601,200,1,62.8,32,12,5,353.09,0,False,False,True
0.529,200,1,43.6,21,13,8,327.72,0,False,False,True
0.501,200,1,64.5,18,6,6,346.1,0,False,False,True
0.499,200,1,80.9,27,18,5,364.58,0,False,False,True
0.564,200,1,73.8,40,2,5,376.47,0,False,False,True
0.568,200,1,48.8,47,13,5,366.52,0,False,False,True
2.572,50,2,60.5,20,1,15,76.4,0,False,True,False
0.402,200,1,53.5,44,2,7,362.8,0,False,False,True
2.479,50,2,66.0,6,10,16,73.83,0,False,True,False
0.413,200,1,93.5,38,0,5,385.69,0,False,False,True
1.799,50,2,82.4,45,20,15,86.7,0,False,True,False
0.477,200,1,90.5,45,18,5,391.7,0,False,False,True
0.65,200,1,70.4,33,19,5,361.49,0,False,False,True
0.463,200,1,46.5,49,9,7,360.42,0,False,False,True
0.513,200,1,63.3,26,23,6,353.96,0,False,False,True
1.781,50,2,46.9,21,15,16,80.76,0,False,True,False
5.88,10,3,65.6,26,4,30,14.65,0,True,False,False
0.519,200,1,76.8,43,19,5,373.43,0,False,False,True
1.955,50,2,59.2,19,1,15,81.07,0,False,True,False
0.512,200,1,53.8,10,16,8,323.19,0,False,False,True
2.147,50,2,71.7,29,15,15,87.16,0,False,True,False
0.455,200,1,50.3,4,13,6,318.89,0,False,False,True
0.619,200,1,65.3,23,8,7,347.13,0,False,False,True
0.589,200,1,96.9,9,2,5,357.62,0,False,False,True
2.216,50,2,47.3,28,12,15,83.57,0,False,True,False
0.52,200,1,79.8,34,18,5,367.39,0,False,False,True
0.471,200,1,62.2,24,15,5,352.45,0,False,False,True
0.512,200,1,60.7,47,13,5,370.65,0,False,False,True
0.524,200,1,86.1,5,4,7,334.89,0,False,False,True
0.616,200,1,64.5,6,22,6,330.3,0,False,False,True
1.847,50,2,95.7,40,15,15,86.49,0,False,True,False
0.596,200,1,47.0,1,5,8,312.07,0,False,False,True
1.914,50,2,44.8,49,20,17,80.54,0,False,True,False
2.547,50,2,94.4,31,4,15,85.94,0,False,True,False
1.918,50,2,94.5,35,16,15,85.41,0,False,True,False
6.274,10,3,87.2,30,23,30,16.93,0,True,False,False
5.963,10,3,71.3,13,0,30,12.68,0,True,False,False
2.049,50,2,89.0,28,10,15,86.75,0,False,True,False
0.569,200,1,83.5,43,17,5,381.35,0,False,False,True
0.482,200,1,86.8,16,6,7,353.33,0,False,False,True
0.634,200,1,48.1,25,23,5,341.26,0,False,False,True
0.422,200,1,73.8,5,11,8,329.96,0,False,False,True
2.414,50,2,83.8,12,0,15,78.83,0,False,True,False
0.485,200,1,46.1,20,18,5,337.13,0,False,False,True
0.649,200,1,40.8,18,17,5,333.17,0,False,False,True
2.385,50,2,93.0,21,16,15,88.2,0,False,True,False
0.635,200,1,96.6,48,14,6,387.95,0,False,False,True
1.863,50,2,82.5,2,1,16,81.38,0,False,True,False
0.402,200,1,42.1,12,8,5,328.66,0,False,False,True
0.475,200,1,64.6,38,9,6,364.82,0,False,False,True
1.609,50,2,57.8,30,8,15,79.38,0,False,True,False
5.221,10,3,77.2,47,3,30,17.3,0,True,False,False
0.636,200,1,52.1,47,23,5,365.66,0,False,False,True
0.419,200,1,42.0,36,0,7,344.29,0,False,False,True
5.679,10,3,64.6,23,15,30,17.65,0,True,False,False
0.516,200,1,82.0,12,2,5,347.48,0,False,False,True
4.064,10,3,81.5,5,7,32,10.05,0,True,False,False
0.606,200,1,92.5,37,22,5,384.85,0,False,False,True
0.424,200,1,56.3,33,19,5,352.11,0,False,False,True
2.11,50,2,69.1,19,10,17,77.46,0,False,True,False
1.906,50,2,90.4,40,12,17,90.92,0,False,True,False
1.857,50,2,75.2,13,21,17,80.34,0,False,True,False
2.482,50,2,62.9,1,10,17,71.7,0,False,True,False
1.881,50,2,63.5,44,5,16,87.18,0,False,True,False
0.597,200,1,80.6,48,11,5,378.99,0,False,False,True
4.512,10,3,78.9,26,16,30,17.16,0,True,False,False
0.624,200,1,83.4,3,22,6,334.27,0,False,False,True
0.641,200,1,47.0,44,17,8,354.4,0,False,False,True
0.575,200,1,65.7,3,1,5,325.28,0,False,False,True
0.614,200,1,53.2,27,21,8,339.72,0,False,False,True
2.488,50,2,67.0,5,5,17,74.02,0,False,True,False
0.495,200,1,93.2,31,15,5,372.85,0,False,False,True
0.586,200,1,75.7,38,20,7,361.54,0,False,False,True
0.586,200,1,41.4,23,15,5,331.04,0,False,False,True
2.58,50,2,75.1,40,10,15,84.75,0,False,True,False
0.629,200,1,84.5,37,1,5,373.77,0,False,False,True
0.563,200,1,82.3,13,6,5,350.2,0,False,False,True
2.499,50,2,96.9,27,0,17,87.81,0,False,True,False
1.675,50,2,92.3,19,20,15,85.69,0,False,True,False
0.488,200,1,55.6,33,19,5,358.61,0,False,False,True
0.546,200,1,65.4,10,3,6,336.1,0,False,False,True
0.571,200,1,41.5,35,21,5,349.84,0,False,False,True
0.59,200,1,77.1,42,21,5,371.16,0,False,False,True
5.905,10,3,45.7,24,20,30,15.73,0,True,False,False
0.571,200,1,88.0,8,13,5,344.33,0,False,False,True
0.419,200,1,73.8,15,3,7,345.4,0,False,False,True
5.061,10,3,92.2,26,9,31,19.3,0,True,False,False
2.103,50,2,55.3,23,7,15,75.41,0,False,True,False
0.405,200,1,94.2,13,11,5,361.83,0,False,False,True
2.532,50,2,82.0,38,8,15,83.47,0,False,True,False
0.543,200,1,72.8,31,23,5,358.67,0,False,False,True
2.419,50,2,55.7,19,18,16,78.04,0,False,True,False
5.284,10,3,49.3,30,2,31,10.1,0,True,False,False
2.019,50,2,86.4,42,15,15,91.77,0,False,True,False
0.472,200,1,63.3,42,1,7,361.97,0,False,False,True
0.508,200,1,71.5,9,2,7,330.18,0,False,False,True
0.448,200,1,91.9,47,7,5,388.48,0,False,False,True
0.568,200,1,73.6,22,4,7,351.89,0,False,False,True
2.006,50,2,96.1,19,19,17,87.34,0,False,True,False
0.641,200,1,58.5,1,21,10,307.9,0,False,False,True
0.487,200,1,93.1,17,14,6,358.79,0,False,False,True
0.43,200,1,58.6,20,7,5,345.67,0,False,False,True
6.43,10,3,52.2,42,11,31,17.03,0,True,False,False
0.544,200,1,46.2,33,4,7,346.31,0,False,False,True
2.152,50,2,58.1,40,11,15,84.59,0,False,True,False
2.302,50,2,95.3,9,1,17,83.27,0,False,True,False
0.473,200,1,57.3,3,3,9,312.77,0,False,False,True
0.56,200,1,50.6,21,10,7,333.08,0,False,False,True
1.706,50,2,93.5,22,18,17,82.42,0,False,True,False
1.663,50,2,96.2,2,0,15,76.81,0,False,True,False
0.513,200,1,69.4,36,22,6,364.93,0,False,False,True
0.573,200,1,46.5,37,12,7,349.96,0,False,False,True
0.53,200,1,56.3,17,7,5,340.33,0,False,False,True
0.477,200,1,58.0,16,5,6,339.67,0,False,False,True
0.583,200,1,72.0,37,8,5,367.91,0,False,False,True
2.19,50,2,43.4,15,23,15,80.15,0,False,True,False
0.402,200,1,54.1,9,22,7,322.16,0,False,False,True
0.61,200,1,87.4,34,9,5,375.94,0,False,False,True
2.274,50,2,62.1,17,17,15,77.52,0,False,True,False
0.636,200,1,40.8,37,15,8,337.75,0,False,False,True
6.039,10,3,92.3,38,18,30,20.24,0,True,False,False
0.619,200,1,58.2,30,20,5,357.38,0,False,False,True
0.551,200,1,95.8,30,9,6,372.07,0,False,False,True
0.642,200,1,56.9,49,6,5,370.6,0,False,False,True
0.515,200,1,80.4,43,2,6,372.78,0,False,False,True
0.591,200,1,81.3,45,23,5,382.01,0,False,False,True
0.644,200,1,53.5,14,11,5,333.18,0,False,False,True
0.616,200,1,92.8,18,10,6,356.45,0,False,False,True
6.183,10,3,62.2,43,5,30,11.83,0,True,False,False
0.462,200,1,67.8,17,16,5,346.63,0,False,False,True
2.474,50,2,74.1,34,16,15,87.29,0,False,True,False
0.48,200,1,72.8,31,4,5,360.68,0,False,False,True
0.591,200,1,73.2,36,9,5,367.52,0,False,False,True
0.444,200,1,86.0,15,11,6,349.04,0,False,False,True
4.239,10,3,65.1,13,18,30,18.81,0,True,False,False
4.243,10,3,88.8,25,23,31,18.21,0,True,False,False
0.629,200,1,57.0,10,1,8,320.16,0,False,False,True
4.278,10,3,91.4,36,16,30,12.89,0,True,False,False
6.372,10,3,43.5,17,21,32,9.87,1,True,False,False
4.895,10,3,51.0,14,14,30,16.46,0,True,False,False
0.542,200,1,90.9,39,0,5,382.72,0,False,False,True
0.512,200,1,79.3,15,16,7,347.86,0,False,False,True
1.845,50,2,83.8,47,6,15,86.77,0,False,True,False
1.673,50,2,52.8,1,4,19,71.31,0,False,True,False
2.305,50,2,48.9,22,17,15,78.22,0,False,True,False
0.563,200,1,48.3,8,21,6,325.83,0,False,False,True
0.57,200,1,86.7,9,15,5,347.9,0,False,False,True
2.376,50,2,81.0,20,18,16,84.29,0,False,True,False
1.637,50,2,61.5,46,20,15,85.05,0,False,True,False
6.103,10,3,89.2,17,15,32,13.24,0,True,False,False
0.474,200,1,48.7,27,17,8,338.62,0,False,False,True
0.51,200,1,90.6,3,5,5,340.24,0,False,False,True
2.092,50,2,91.2,48,19,15,95.76,0,False,True,False
6.467,10,3,42.6,34,3,32,12.62,0,True,False,False
4.323,10,3,66.0,22,10,30,10.27,0,True,False,False
0.507,200,1,96.0,12,11,7,347.32,0,False,False,True
1.64,50,2,87.1,49,15,16,94.76,0,False,True,False
0.443,200,1,54.7,35,20,7,352.39,0,False,False,True
0.59,200,1,69.8,30,12,5,362.23,0,False,False,True
2.055,50,2,68.1,38,16,15,86.2,0,False,True,False
1.898,50,2,48.5,24,15,15,83.15,0,False,True,False
2.52,50,2,56.4,3,21,18,76.05,0,False,True,False
0.543,200,1,40.6,20,12,6,325.53,0,False,False,True
0.551,200,1,96.1,39,3,7,374.54,0,False,False,True
0.507,200,1,43.6,6,11,6,314.78,0,False,False,True
0.508,200,1,47.0,39,13,7,345.8,0,False,False,True
5.525,10,3,65.3,48,8,32,16.57,0,True,False,False
0.642,200,1,51.2,9,13,9,317.15,0,False,False,True
0.558,200,1,50.4,44,18,7,353.58,0,False,False,True
2.092,50,2,59.3,39,11,15,85.55,0,False,True,False
0.411,200,1,49.7,19,10,5,335.24,0,False,False,True
0.601,200,1,90.5,36,9,7,370.54,0,False,False,True
0.646,200,1,87.0,39,18,5,375.39,0,False,False,True
0.518,200,1,95.4,31,11,7,369.85,0,False,False,True
0.551,200,1,76.2,18,21,5,346.84,0,False,False,True
0.613,200,1,96.6,16,20,7,354.58,0,False,False,True
2.506,50,2,73.4,22,13,15,83.84,0,False,True,False
1.65,50,2,71.0,3,1,19,78.67,0,False,True,False
0.643,200,1,54.9,32,20,5,353.06,0,False,False,True
1.614,50,2,63.5,35,4,15,88.02,0,False,True,False
2.317,50,2,46.0,37,7,17,84.23,0,False,True,False
0.587,200,1,52.5,19,8,8,329.41,0,False,False,True
0.592,200,1,65.4,48,15,5,378.76,0,False,False,True
0.412,200,1,69.9,25,20,5,358.29,0,False,False,True
0.49,200,1,93.1,11,14,5,357.79,0,False,False,True
1.78,50,2,43.6,2,3,19,67.37,0,False,True,False
1.754,50,2,91.9,21,21,17,81.5,0,False,True,False
1.975,50,2,66.7,13,21,16,77.25,0,False,True,False
0.49,200,1,87.1,11,20,6,347.66,0,False,False,True
0.436,200,1,76.5,33,10,7,362.28,0,False,False,True
1.829,50,2,76.8,30,8,17,81.69,0,False,True,False
0.55,200,1,50.5,48,5,5,364.34,0,False,False,True
0.531,200,1,74.2,6,7,6,333.6,0,False,False,True
0.432,200,1,83.4,12,9,5,348.61,0,False,False,True
0.525,200,1,70.4,6,23,5,335.32,0,False,False,True
2.449,50,2,83.2,41,23,15,86.83,0,False,True,False
0.57,200,1,55.0,25,5,5,342.34,0,False,False,True
0.635,200,1,70.3,38,14,6,364.51,0,False,False,True
0.436,200,1,49.6,33,12,6,344.96,0,False,False,True
0.52,200,1,42.4,11,6,5,328.84,0,False,False,True
0.62,200,1,42.6,14,9,5,327.97,0,False,False,True
0.422,200,1,81.8,45,7,5,385.34,0,False,False,True
2.277,50,2,77.5,20,17,15,87.14,0,False,True,False
0.499,200,1,96.5,35,0,6,381.5,0,False,False,True
0.404,200,1,56.7,31,15,5,355.93,0,False,False,True
0.569,200,1,79.8,45,14,5,385.15,0,False,False,True
4.167,10,3,91.2,29,2,31,17.1,0,True,False,False
1.741,50,2,65.3,2,0,16,73.06,0,False,True,False
2.256,50,2,46.8,32,5,16,81.69,0,False,True,False
0.544,200,1,58.0,12,12,5,332.44,0,False,False,True
0.461,200,1,82.9,34,18,5,375.74,0,False,False,True
2.316,50,2,68.1,13,15,17,75.02,0,False,True,False
0.536,200,1,61.2,44,7,7,366.58,0,False,False,True
0.57,200,1,79.0,44,14,6,379.82,0,False,False,True
0.597,200,1,58.8,45,22,5,368.16,0,False,False,True
